sweep,cell,beta,tau,eta,rho,mac,dt,converged,chosen_from,was_dup,d_score,alt_mac,alt_dt,r_mu_pct
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-132_20260711_042826,0.5,0.998,1.738578,0.011139,253.919249026,1.68242652305,True,mc/mc_low_rmu_s_beta0_5,False,,,,5.06625707272
mc/mc_beta0.5_s,mc_beta0.5_s_gid-867_20260710_101422,0.5,0.998,1.739184,0.016039,231.508362684,1.7658429385,True,mc/mc_beta0.5_s,False,,,,5.43693148086
mc/mc_beta0.5_s,mc_beta0.5_s_gid-567_20260710_100635,0.5,0.998,1.740524,0.017618,224.961160573,1.7910963239,True,mc/mc_beta0.5_s,False,,,,5.55890625226
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-177_20260711_042828,0.5,0.998,1.741231,-0.016956,511.519484992,1.01040211895,True,mc/mc_low_rmu_s_beta0_5,False,,,,2.95233311703
mc/mc_infill_3_4,mc_infill_3_4_gid-210_20260714_175706,0.5,0.998,1.74307,0.001932,308.441508547,1.50253077537,True,mc/mc_infill_3_4,False,,,,4.38621069659
mc/mc_beta0.5_s,mc_beta0.5_s_gid-411_20260710_100312,0.5,0.998,1.74392,0.006916,276.120632017,1.604926519,True,mc/mc_beta0.5_s,False,,,,4.76020757026
mc/mc_infill_2_3,mc_infill_2_3_gid-498_20260715_041752,0.5,0.998,1.744814,-0.010699,426.235676683,1.1943928667,True,mc/mc_infill_2_3,True,0.403168,426.235957,1.194386,3.43844323058
mc/mc_beta0.5_s,mc_beta0.5_s_gid-1500_20260710_055205,0.5,0.998,1.745318,0.019592,217.098610549,1.82182314762,True,mc/mc_beta0.5_s,False,,,,5.71749728414
mc/mc_beta0.5_s,mc_beta0.5_s_gid-1002_20260710_053700,0.5,0.998,1.746582,0.001688,309.754588435,1.49819155797,True,mc/mc_beta0.5_s,False,,,,4.3753046516
mc/mc_infill_1_2,mc_infill_1_2_gid-684_20260714_175638,0.5,0.998,1.747747,-0.02706,691.7459982,0.663501315976,False,mc/mc_infill_1_2,False,,,,2.19106348697
mc/mc_infill_lt1_beta0_5,mc_infill_lt1_beta0_5_gid-75_20260714_175208,0.5,0.998,1.748229,-0.038306,945.196845573,0.218585242978,True,mc/mc_infill_lt1_beta0_5,False,,,,1.29937679402
mc/mc_beta0.5_s,mc_beta0.5_s_gid-321_20260710_102748,0.5,0.998,1.748496,0.011299,252.360648506,1.68701219039,True,mc/mc_beta0.5_s,False,,,,5.09821169329
mc/mc_infill_1_2,mc_infill_1_2_gid-30_20260714_180420,0.5,0.998,1.749535,-0.019614,549.553223149,0.930241108157,True,mc/mc_infill_1_2,False,,,,2.76146829637
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-357_20260711_043315,0.5,0.998,1.750652,0.01262,245.886352846,1.71048405818,True,mc/mc_low_rmu_s_beta0_5,False,,,,5.20185568473
mc/mc_beta0.5_s,mc_beta0.5_s_gid-378_20260710_100343,0.5,0.998,1.753144,0.022587,206.171202013,1.86593566965,True,mc/mc_beta0.5_s,False,,,,5.95907437197
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-264_20260711_043331,0.5,0.998,1.75541,-0.001696,334.609412388,1.42519946246,True,mc/mc_low_rmu_s_beta0_5,False,,,,4.14189588235
mc/mc_infill_3_4,mc_infill_3_4_gid-168_20260714_175005,0.5,0.998,1.755843,0.002509,302.816637605,1.51817893356,True,mc/mc_infill_3_4,False,,,,4.45574232575
mc/mc_beta0.5_s,mc_beta0.5_s_gid-684_20260710_100936,0.5,0.998,1.756431,0.00834,266.950729073,1.63480461115,True,mc/mc_beta0.5_s,False,,,,4.89224590874
mc/mc_infill_1_2,mc_infill_1_2_gid-408_20260714_175037,0.5,0.998,1.75658,-0.019934,553.295240979,0.922589045757,True,mc/mc_infill_1_2,False,,,,2.75765491716
mc/mc_infill_2_3,mc_infill_2_3_gid-444_20260715_041754,0.5,0.998,1.75662,-0.007186,384.866597433,1.2923918842,True,mc/mc_infill_2_3,True,0.239989,384.866597,1.292392,3.72078887131
mc/mc_infill_lt1_ws,mc_infill_lt1_ws_gid-521_20260715_223449,0.5,0.998,1.759295,-0.032562,800.99563901,0.471619522643,True,mc/mc_infill_lt1_ws,True,0.171127,800.117526,0.45561,1.85512800217
mc/mc_infill_2_3,mc_infill_2_3_gid-540_20260715_041750,0.5,0.998,1.763478,-0.017426,511.831272623,1.00664951012,True,mc/mc_infill_2_3,True,0.185784,511.831273,1.00665,2.96667029302
mc/mc_beta0.5_s,mc_beta0.5_s_gid-438_20260710_100647,0.5,0.998,1.763659,0.018789,219.134264406,1.81185788153,True,mc/mc_beta0.5_s,False,,,,5.69221260824
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-108_20260711_042829,0.5,0.998,1.76498,0.004399,289.25150173,1.55964201048,True,mc/mc_low_rmu_s_beta0_5,False,,,,4.61541764583
mc/mc_infill_2_3,mc_infill_2_3_gid-48_20260715_040903,0.5,0.998,1.77188,-0.007839,388.577688,1.28123673624,True,mc/mc_infill_2_3,True,0.297665,388.577688,1.281237,3.70537365239
mc/mc_infill_1_2,mc_infill_1_2_gid-186_20260714_174609,0.5,0.998,1.77202,-0.029952,742.392848766,0.570141782985,True,mc/mc_infill_1_2,False,,,,2.03302398232
mc/mc_beta0.5_s,mc_beta0.5_s_gid-156_20260710_095445,0.5,0.998,1.772492,0.016115,229.131933981,1.77163567462,True,mc/mc_beta0.5_s,False,,,,5.50793713545
mc/mc_infill_lt1_beta0_5,mc_infill_lt1_beta0_5_gid-306_20260714_174809,0.5,0.998,1.772853,-0.031508,785.113820401,0.504451958374,True,mc/mc_infill_lt1_beta0_5,False,,,,1.90873565021
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-285_20260711_043314,0.5,0.998,1.773064,-0.003628,348.221219129,1.38558913615,True,mc/mc_low_rmu_s_beta0_5,False,,,,4.03465901732
mc/mc_beta0.5_s,mc_beta0.5_s_gid-1038_20260710_053842,0.5,0.998,1.77501,0.00998,256.790104493,1.66828541131,True,mc/mc_beta0.5_s,False,,,,5.05247696453
mc/mc_infill_3_4,mc_infill_3_4_gid-24_20260714_175314,0.5,0.998,1.778222,0.003844,291.327898037,1.55157122867,True,mc/mc_infill_3_4,False,,,,4.60128545531
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-315_20260711_043312,0.5,0.998,1.77966,-0.015576,480.293692077,1.07075146615,True,mc/mc_low_rmu_s_beta0_5,False,,,,3.14535344365
mc/mc_beta0.5_s,mc_beta0.5_s_gid-462_20260710_100906,0.5,0.998,1.779827,0.000752,312.262209022,1.48694851967,True,mc/mc_beta0.5_s,False,,,,4.37469333335
mc/mc_infill_lt1_ws,mc_infill_lt1_ws_gid-353_20260715_223134,0.5,0.998,1.779885,-0.037316,905.886827224,0.31841450565,True,mc/mc_infill_lt1_ws,True,0.039209,928.818022,0.314898,1.55134577328
mc/mc_infill_1_2,mc_infill_1_2_gid-624_20260714_175007,0.5,0.998,1.780005,-0.02928,729.149899029,0.598513176909,True,mc/mc_infill_1_2,False,,,,2.10120591165
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-345_20260711_043336,0.5,0.998,1.783353,0.011512,248.657027692,1.69691055532,True,mc/mc_low_rmu_s_beta0_5,False,,,,5.18383282369
mc/mc_infill_1_2,mc_infill_1_2_gid-402_20260714_174109,0.5,0.998,1.783525,-0.01881,526.412694246,0.973713955895,True,mc/mc_infill_1_2,False,,,,2.90890343271
mc/mc_beta0.5_s,mc_beta0.5_s_gid-756_20260710_101407,0.5,0.998,1.784239,0.021801,207.39765876,1.85791243962,True,mc/mc_beta0.5_s,False,,,,5.95863692327
mc/mc_beta0.5_s,mc_beta0.5_s_gid-1494_20260710_055218,0.5,0.998,1.78797,0.000388,313.850053403,1.48131753973,True,mc/mc_beta0.5_s,False,,,,4.3645418794
mc/mc_beta0.5_s,mc_beta0.5_s_gid-798_20260710_101347,0.5,0.998,1.789686,0.003679,291.104654498,1.55105122027,True,mc/mc_beta0.5_s,False,,,,4.61253097048
mc/mc_infill_2_3,mc_infill_2_3_gid-246_20260715_041533,0.5,0.998,1.789997,-0.017625,506.723036878,1.01358347743,True,mc/mc_infill_2_3,True,0.216094,506.723037,1.013583,3.0124970945
mc/mc_infill_lt1_beta0_5,mc_infill_lt1_beta0_5_gid-123_20260714_174609,0.5,0.998,1.790205,-0.02912,722.321664272,0.614546304645,True,mc/mc_infill_lt1_beta0_5,False,,,,2.14338713124
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-312_20260711_043316,0.5,0.998,1.790697,-0.008425,390.88492171,1.27316881243,True,mc/mc_low_rmu_s_beta0_5,False,,,,3.70231773151
mc/mc_beta0.5_s,mc_beta0.5_s_gid-1428_20260710_055414,0.5,0.998,1.790859,0.015843,229.103764631,1.76994399883,True,mc/mc_beta0.5_s,False,,,,5.52331717163
mc/mc_infill_2_3,mc_infill_2_3_gid-228_20260715_041530,0.5,0.998,1.791121,-0.012937,442.479088741,1.15205028715,True,mc/mc_infill_2_3,True,0.160796,442.479089,1.15205,3.37332197455
mc/mc_beta0.5_s,mc_beta0.5_s_gid-930_20260710_102307,0.5,0.998,1.795147,0.000197,314.298905202,1.47918975089,True,mc/mc_beta0.5_s,False,,,,4.36527076481
mc/mc_infill_1_2,mc_infill_1_2_gid-672_20260714_175406,0.5,0.998,1.797473,-0.023835,606.00016932,0.814078503217,True,mc/mc_infill_1_2,False,,,,2.54905547268
mc/mc_beta0.5_s,mc_beta0.5_s_gid-573_20260710_100635,0.5,0.998,1.798331,0.018595,217.977808882,1.81319769517,True,mc/mc_beta0.5_s,False,,,,5.74434164873
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-27_20260711_042820,0.5,0.998,1.798692,-0.022119,575.660009537,0.874254555772,True,mc/mc_low_rmu_s_beta0_5,False,,,,2.68786776709
mc/mc_infill_lt1_beta0_5,mc_infill_lt1_beta0_5_gid-189_20260714_175210,0.5,0.998,1.798942,-0.033074,805.371887381,0.467396565278,True,mc/mc_infill_lt1_beta0_5,False,,,,1.85016463839
mc/mc_infill_1_2,mc_infill_1_2_gid-72_20260714_175139,0.5,0.998,1.800967,-0.028587,700.866649836,0.641686191133,True,mc/mc_infill_1_2,False,,,,2.21104863593
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-270_20260711_043314,0.5,0.998,1.8011,-0.016586,488.359527642,1.05068282309,True,mc/mc_low_rmu_s_beta0_5,False,,,,3.1168484414
mc/mc_beta0.5_s,mc_beta0.5_s_gid-1434_20260710_054819,0.5,0.998,1.801965,0.005209,280.372523373,1.58461253798,True,mc/mc_beta0.5_s,False,,,,4.75126936002
mc/mc_beta0.5_s,mc_beta0.5_s_gid-894_20260710_101830,0.5,0.998,1.803052,0.003731,289.291142118,1.55544070117,True,mc/mc_beta0.5_s,False,,,,4.643775491
mc/mc_infill_3_4,mc_infill_3_4_gid-144_20260714_171604,0.5,0.998,1.804068,0.001038,307.096089873,1.49980289986,True,mc/mc_infill_3_4,False,,,,4.44616132509
mc/mc_infill_2_3,mc_infill_2_3_gid-276_20260715_041553,0.5,0.998,1.805466,-0.006585,369.645742195,1.32500054101,True,mc/mc_infill_2_3,True,0.233437,369.645742,1.325001,3.87488864633
mc/mc_beta0.5_s,mc_beta0.5_s_gid-1356_20260710_055416,0.5,0.998,1.805523,0.012755,241.302057972,1.7219843136,True,mc/mc_beta0.5_s,False,,,,5.32076176485
mc/mc_infill_1_2,mc_infill_1_2_gid-660_20260714_175047,0.5,0.998,1.809382,-0.024983,622.286152621,0.779736866385,True,mc/mc_infill_1_2,False,,,,2.49584495169
mc/mc_infill_lt1_beta0_5,mc_infill_lt1_beta0_5_gid-138_20260714_162907,0.5,0.998,1.811244,-0.035126,847.125919738,0.434177850944,True,mc/mc_infill_lt1_beta0_5,False,,,,1.61269959057
mc/mc_infill_2_3,mc_infill_2_3_gid-252_20260715_041531,0.5,0.998,1.811968,-0.014468,456.633798705,1.11780326976,True,mc/mc_infill_2_3,True,0.132328,456.633799,1.117803,3.302630131
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-105_20260711_042900,0.5,0.998,1.812962,-0.00294,336.0878722,1.41439248007,True,mc/mc_low_rmu_s_beta0_5,False,,,,4.17009270819
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-150_20260711_042826,0.5,0.998,1.818241,0.001618,301.33825354,1.515932381,True,mc/mc_low_rmu_s_beta0_5,False,,,,4.51830231071
mc/mc_beta0.5_s,mc_beta0.5_s_gid-1470_20260710_055121,0.5,0.998,1.818329,0.013749,236.056967871,1.7405665365,True,mc/mc_beta0.5_s,False,,,,5.4201744398
mc/mc_beta0.5_s,mc_beta0.5_s_gid-84_20260710_095334,0.5,0.998,1.821234,0.01503,230.49932715,1.76163594078,True,mc/mc_beta0.5_s,False,,,,5.52152665981
mc/mc_infill_1_2,mc_infill_1_2_gid-66_20260714_175139,0.5,0.998,1.821631,-0.020122,534.867524272,0.951886336106,True,mc/mc_infill_1_2,False,,,,2.89494718994
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-297_20260711_043405,0.5,0.998,1.823403,-0.002385,330.032012305,1.43031747891,True,mc/mc_low_rmu_s_beta0_5,False,,,,4.23276549516
mc/mc_beta0.5_s,mc_beta0.5_s_gid-1482_20260710_055209,0.5,0.998,1.825299,0.013629,236.092106295,1.73977036664,True,mc/mc_beta0.5_s,False,,,,5.4248457955
mc/mc_infill_2_3_b,mc_infill_2_3_b_gid-210_20260715_002803,0.5,0.998,1.827339,-0.008256,381.843183665,1.29121128916,True,mc/mc_infill_2_3_b,True,0.186394,381.843413,1.291211,3.79281132277
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-30_20260711_042820,0.5,0.998,1.829775,0.009813,253.136605695,1.67594883583,True,mc/mc_low_rmu_s_beta0_5,False,,,,5.1494036016
mc/mc_beta0.5_s,mc_beta0.5_s_gid-3_20260710_094908,0.5,0.998,1.831755,0.014774,230.865945857,1.75923156349,True,mc/mc_beta0.5_s,False,,,,5.52284614176
mc/mc_beta0.5_s,mc_beta0.5_s_gid-45_20260710_095308,0.5,0.998,1.832633,0.018623,216.010817926,1.81803573937,True,mc/mc_beta0.5_s,False,,,,5.81199274178
mc/mc_infill_1_2,mc_infill_1_2_gid-528_20260714_173804,0.5,0.998,1.834152,-0.021502,552.552607255,0.913956050843,True,mc/mc_infill_1_2,False,,,,2.81623103071
mc/mc_infill_3_4,mc_infill_3_4_gid-36_20260714_162330,0.5,0.998,1.836658,-0.004053,341.608365742,1.39634561888,True,mc/mc_infill_3_4,False,,,,4.13749764784
mc/mc_beta0.5_s,mc_beta0.5_s_gid-660_20260710_101038,0.5,0.998,1.836948,0.009122,255.925857944,1.66553787622,True,mc/mc_beta0.5_s,False,,,,5.11230707484
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-21_20260711_042820,0.5,0.998,1.837295,-0.019924,527.147131731,0.966201745489,True,mc/mc_low_rmu_s_beta0_5,False,,,,2.94390009323
mc/mc_infill_2_3,mc_infill_2_3_gid-402_20260715_041534,0.5,0.998,1.839541,-0.010998,408.199384975,1.2250400713,True,mc/mc_infill_2_3,True,0.157637,408.199385,1.22504,3.61810464984
mc/mc_beta0.5_s,mc_beta0.5_s_gid-1095_20260710_053658,0.5,0.998,1.842794,0.017965,217.837652344,1.80972804638,True,mc/mc_beta0.5_s,False,,,,5.78220388863
mc/mc_infill_1_2,mc_infill_1_2_gid-198_20260714_175036,0.5,0.998,1.843123,-0.028801,689.073504977,0.660583509776,True,mc/mc_infill_1_2,False,,,,2.28457326268
mc/mc_infill_lt1_ws,mc_infill_lt1_ws_gid-383_20260715_223211,0.5,0.998,1.843428,-0.037844,867.597783807,0.371966823852,True,mc/mc_infill_lt1_ws,True,0.087749,901.491569,0.301934,1.61990720188
mc/mc_infill_2_3_a,mc_infill_2_3_a_gid-204_20260714_213855,0.5,0.998,1.844459,-0.015066,455.797766993,1.11559430377,True,mc/mc_infill_2_3_a,True,0.199754,455.856905,1.115211,3.33115576221
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-75_20260711_042827,0.5,0.998,1.845508,0.009405,253.827286351,1.67192163613,True,mc/mc_low_rmu_s_beta0_5,False,,,,5.15033198206
mc/mc_beta0.5_s,mc_beta0.5_s_gid-1182_20260710_053700,0.5,0.998,1.846208,0.016326,223.788345721,1.78561189185,True,mc/mc_beta0.5_s,False,,,,5.66650061175
mc/mc_infill_lt1_beta0_5,mc_infill_lt1_beta0_5_gid-249_20260714_175206,0.5,0.998,1.84655,-0.030437,723.987296806,0.598392229248,True,mc/mc_infill_lt1_beta0_5,False,,,,2.17041158989
mc/mc_infill_1_2,mc_infill_1_2_gid-492_20260714_173103,0.5,0.998,1.851656,-0.029138,691.301582565,0.65408512408,True,mc/mc_infill_1_2,False,,,,2.27727620986
mc/mc_infill_2_3,mc_infill_2_3_gid-114_20260715_040956,0.5,0.998,1.851959,-0.006412,359.651921322,1.34572008013,True,mc/mc_infill_2_3,True,0.224219,359.652085,1.34572,3.99286135789
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-450_20260711_043737,0.5,0.998,1.852682,0.003572,284.836453007,1.56478709222,True,mc/mc_low_rmu_s_beta0_5,False,,,,4.73304234515
mc/mc_infill_lt1_beta0_5,mc_infill_lt1_beta0_5_gid-267_20260714_175210,0.5,0.998,1.854045,-0.031979,757.730818338,0.540623405452,True,mc/mc_infill_lt1_beta0_5,False,,,,2.06622473631
mc/mc_beta0.5_s,mc_beta0.5_s_gid-1152_20260710_053811,0.5,0.998,1.854089,0.005448,273.733460046,1.60159052529,True,mc/mc_beta0.5_s,False,,,,4.87444376683
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-195_20260711_042828,0.5,0.998,1.85493,-0.017796,489.838145366,1.04020902375,True,mc/mc_low_rmu_s_beta0_5,False,,,,3.14602550431
mc/mc_infill_3_4,mc_infill_3_4_gid-12_20260714_164628,0.5,0.998,1.85523,0.008139,259.281939131,1.65174825524,True,mc/mc_infill_3_4,False,,,,5.07580882225
mc/mc_infill_1_2,mc_infill_1_2_gid-150_20260714_193708,0.5,0.998,1.858265,-0.029442,696.34529124,0.645406005638,True,mc/mc_infill_1_2,False,,,,2.27851759312
mc/mc_beta0.5_s,mc_beta0.5_s_gid-174_20260710_094943,0.5,0.998,1.859155,0.008538,256.942775491,1.65939207324,True,mc/mc_beta0.5_s,False,,,,5.11314982569
mc/mc_infill_1_2,mc_infill_1_2_gid-282_20260714_174956,0.5,0.998,1.861347,-0.026213,625.835914722,0.767518821569,True,mc/mc_infill_1_2,False,,,,2.53367183196
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-348_20260711_043342,0.5,0.998,1.861883,-0.007949,372.19711883,1.31174505571,True,mc/mc_low_rmu_s_beta0_5,False,,,,3.89517624852
mc/mc_beta0.5_s,mc_beta0.5_s_gid-255_20260710_095638,0.5,0.998,1.863966,0.008447,256.982776939,1.65879184471,True,mc/mc_beta0.5_s,False,,,,5.11596582574
mc/mc_infill_2_3,mc_infill_2_3_gid-594_20260715_041753,0.5,0.998,1.866631,-0.00707,363.0594712,1.33503406873,True,mc/mc_infill_2_3,True,0.306485,363.059471,1.335034,3.97434817744
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-252_20260711_043313,0.5,0.998,1.87018,-0.015025,448.587124808,1.12813898811,True,mc/mc_low_rmu_s_beta0_5,False,,,,3.38930636857
mc/mc_infill_1_2,mc_infill_1_2_gid-240_20260714_174956,0.5,0.998,1.870841,-0.027264,643.176807783,0.737204076305,True,mc/mc_infill_1_2,False,,,,2.47549100527
mc/mc_beta0.5_s,mc_beta0.5_s_gid-1401_20260710_054819,0.5,0.998,1.871237,0.018114,215.718328957,1.81587711554,True,mc/mc_beta0.5_s,False,,,,5.84736273619
mc/mc_infill_lt1_beta0_5,mc_infill_lt1_beta0_5_gid-297_20260714_174109,0.5,0.998,1.875509,-0.03279,765.531957041,0.525728731923,True,mc/mc_infill_lt1_beta0_5,False,,,,2.05942870454
mc/mc_beta0.5_s,mc_beta0.5_s_gid-1110_20260710_053658,0.5,0.998,1.875942,0.019782,209.705026255,1.84030904668,True,mc/mc_beta0.5_s,False,,,,5.98027830729
mc/mc_infill_2_3,mc_infill_2_3_gid-522_20260715_041750,0.5,0.998,1.876651,-0.006516,356.255038773,1.35197727491,True,mc/mc_infill_2_3,True,0.170093,356.255039,1.351977,4.03966872859
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-81_20260711_042827,0.5,0.998,1.879414,-0.013915,432.595275032,1.16297723677,True,mc/mc_low_rmu_s_beta0_5,False,,,,3.48980058603
mc/mc_beta0.5_s,mc_beta0.5_s_gid-1191_20260710_053803,0.5,0.998,1.881561,0.016768,220.012114092,1.79759846785,True,mc/mc_beta0.5_s,False,,,,5.76697229886
mc/mc_infill_1_2,mc_infill_1_2_gid-534_20260714_173804,0.5,0.998,1.882196,-0.020876,527.298553007,0.958398507664,True,mc/mc_infill_1_2,False,,,,2.97336459438
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-384_20260711_043314,0.5,0.998,1.882847,-0.021227,532.07608823,0.949433859872,True,mc/mc_low_rmu_s_beta0_5,False,,,,2.94938092443
mc/mc_beta0.5_s,mc_beta0.5_s_gid-15_20260710_094631,0.5,0.998,1.884645,0.015738,223.695481975,1.78260521368,True,mc/mc_beta0.5_s,False,,,,5.69644106596
mc/mc_infill_3_4,mc_infill_3_4_gid-102_20260714_172002,0.5,0.998,1.88476,0.005308,271.483837823,1.60629134673,True,mc/mc_infill_3_4,False,,,,4.92567821475
mc/mc_infill_2_3_b,mc_infill_2_3_b_gid-204_20260715_002803,0.5,0.998,1.88732,-0.011251,400.537886445,1.23774493146,True,mc/mc_infill_2_3_b,True,0.299648,400.538971,1.237746,3.69977886969
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-144_20260711_042827,0.5,0.998,1.888711,-0.010336,390.630359506,1.26193424436,True,mc/mc_low_rmu_s_beta0_5,False,,,,3.76905500934
mc/mc_beta0.5_s,mc_beta0.5_s_gid-372_20260710_100337,0.5,0.998,1.889533,0.008177,256.120452951,1.65949625668,True,mc/mc_beta0.5_s,False,,,,5.14666489873
mc/mc_infill_1_2,mc_infill_1_2_gid-162_20260714_220148,0.5,0.998,1.890729,-0.024719,587.530527547,0.83708909191,True,mc/mc_infill_1_2,False,,,,2.69978781421
mc/mc_infill_3_4,mc_infill_3_4_gid-78_20260714_164029,0.5,0.998,1.89168,0.007921,257.199224459,1.65542478335,True,mc/mc_infill_3_4,False,,,,5.13202877897
mc/mc_infill_lt1_ws,mc_infill_lt1_ws_gid-522_20260715_223449,0.5,0.998,1.891731,-0.03742,825.726145984,0.409969289239,True,mc/mc_infill_lt1_ws,True,0.027855,874.854984,0.353892,1.7520263489
mc/mc_infill_2_3,mc_infill_2_3_gid-468_20260715_041803,0.5,0.998,1.891736,-0.013786,428.068676666,1.17183342371,True,mc/mc_infill_2_3,True,0.20105,428.068677,1.171833,3.52550823548
mc/mc_beta0.5_s,mc_beta0.5_s_gid-375_20260710_100337,0.5,0.998,1.894562,0.006443,264.454430965,1.62970990899,True,mc/mc_beta0.5_s,False,,,,5.02882838927
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-192_20260711_042828,0.5,0.998,1.898953,-0.009914,384.255881556,1.27670088122,True,mc/mc_low_rmu_s_beta0_5,False,,,,3.82534916437
mc/mc_infill_lt1_ws,mc_infill_lt1_ws_gid-497_20260715_224111,0.5,0.998,1.899083,-0.03713,855.579115342,0.378864996818,True,mc/mc_infill_lt1_ws,True,0.345936,852.144182,0.375975,1.68166345784
mc/mc_infill_2_3,mc_infill_2_3_gid-414_20260715_041700,0.5,0.998,1.900193,-0.012737,413.967999224,1.20329466883,True,mc/mc_infill_2_3,True,0.314161,413.967999,1.203295,3.61934926604
mc/mc_infill_1_2,mc_infill_1_2_gid-552_20260714_164734,0.5,0.998,1.900652,-0.029482,676.185155801,0.673638275621,True,mc/mc_infill_1_2,False,,,,2.37480694296
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-387_20260711_043404,0.5,0.998,1.900725,-0.023282,558.972910153,0.892364567684,True,mc/mc_low_rmu_s_beta0_5,False,,,,2.83177108489
mc/mc_infill_lt1_beta0_5,mc_infill_lt1_beta0_5_gid-57_20260714_175008,0.5,0.998,1.902552,-0.030068,688.434375655,0.652150266859,True,mc/mc_infill_lt1_beta0_5,False,,,,2.33047676435
mc/mc_infill_lt1_ws,mc_infill_lt1_ws_gid-372_20260715_223833,0.5,0.998,1.908353,-0.041396,946.748741021,0.217348706763,True,mc/mc_infill_lt1_ws,True,0.067116,961.018979,0.205662,1.45331211727
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-216_20260711_043314,0.5,0.998,1.908637,-0.000422,303.867064316,1.49884584595,True,mc/mc_low_rmu_s_beta0_5,False,,,,4.55294146487
mc/mc_beta0.5_s,mc_beta0.5_s_gid-1212_20260710_054047,0.5,0.998,1.908676,0.005153,269.982371331,1.60919176229,True,mc/mc_beta0.5_s,False,,,,4.96205407689
mc/mc_infill_1_2,mc_infill_1_2_gid-258_20260714_174956,0.5,0.998,1.910524,-0.023476,557.812962624,0.89306340737,True,mc/mc_infill_1_2,False,,,,2.83876547493
mc/mc_beta0.5_s,mc_beta0.5_s_gid-276_20260710_095928,0.5,0.998,1.911521,0.006031,265.02445666,1.62613592007,True,mc/mc_beta0.5_s,False,,,,5.03222409402
mc/mc_infill_3_4,mc_infill_3_4_gid-270_20260714_174234,0.5,0.998,1.91321,-0.001272,309.125752117,1.48229622324,True,mc/mc_infill_3_4,False,,,,4.49994079081
mc/mc_infill_2_3_a,mc_infill_2_3_a_gid-126_20260714_213241,0.5,0.998,1.914081,-0.011421,396.6064606,1.24420815902,True,mc/mc_infill_2_3_a,True,0.324723,396.60628,1.244206,3.74186060709
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-210_20260711_043314,0.5,0.998,1.916271,-0.00721,355.510433957,1.34961935394,True,mc/mc_low_rmu_s_beta0_5,False,,,,4.07179095118
mc/mc_beta0.5_s,mc_beta0.5_s_gid-807_20260710_101347,0.5,0.998,1.916465,0.014272,227.345357496,1.76547261893,True,mc/mc_beta0.5_s,False,,,,5.64884149955
mc/mc_infill_1_2,mc_infill_1_2_gid-516_20260714_175506,0.5,0.998,1.917879,-0.022535,541.96575652,0.924579232819,True,mc/mc_infill_1_2,False,,,,2.92421948575
mc/mc_infill_2_3,mc_infill_2_3_gid-324_20260715_041553,0.5,0.998,1.921497,-0.013996,423.393669809,1.17889071806,True,mc/mc_infill_2_3,True,0.383853,423.411752,1.178879,3.57271417204
mc/mc_low_rmu_s_beta0_5,mc_low_rmu_s_beta0_5_gid-66_20260711_042827,0.5,0.998,1.921554,-0.001957,312.846168469,1.47023324814,True,mc/mc_low_rmu_s_beta0_5,False,,,,4.46676748592
mc/mc_infill_1_2,mc_infill_1_2_gid-18_20260714_175422,0.5,0.998,1.927883,-0.026094,598.729819416,0.811241911212,True,mc/mc_infill_1_2,False,,,,2.68059146678
