income_threshold,population_below,population_fraction,income_below,income_fraction,country,decile
1344.0831010670809,1422466734.851997,0.18427105284779668,1152674110399.9043,0.01284238913483928,Nepal,8
1345.676130714485,1422496077.6849968,0.18427485401558358,1152713596349.88,0.012842829063115947,Vanuatu,2
1347.0489866724565,1425516696.2349968,0.18466615494854915,1156782517506.7815,0.012888162491172018,CÃ´te d'Ivoire,4
1355.581305584901,1427794547.8049967,0.1849612353864608,1159870330511.9707,0.012922565012952003,Mali,9
1357.5262445023413,1429081503.8049967,0.18512795192982762,1161617407057.4905,0.01294202987005557,Guinea,9
1357.9058692968508,1430893987.6049967,0.185362747085252,1164078589447.5159,0.012969450857218675,Guatemala,2
1361.327150064287,1453780477.1549966,0.18832753875456817,1195234589041.5935,0.013316571927313002,Pakistan,6
1361.6140983357466,1454250208.1969967,0.18838838926976398,1195874181450.8066,0.013323697874302437,"Congo, Rep.",5
1362.1507596790966,1454261020.2969966,0.18838978990501376,1195888909161.0354,0.013323861961431762,"Micronesia, Fed. Sts.",3
1372.6328665527124,1455016878.7919965,0.18848770631828726,1196926425373.7354,0.013335421331783694,Papua New Guinea,5
1373.9823685604115,1458438663.5919964,0.18893097565616754,1201627897357.9434,0.013387802253835285,Peru,1
1381.5845894512418,1462831908.2519965,0.18950009112233723,1207697536477.8884,0.01345542645635974,Uganda,9
1382.2814046647193,1463047990.1539965,0.18952808308770788,1207996222472.9077,0.0134587542328254,Lesotho,8
1382.408835703096,1606323801.6259954,0.20808850631638512,1406061970194.33,0.015665481514692547,India,3
1383.2664070780647,1606546806.6809955,0.20811739512992883,1406370445595.5203,0.01566891835872753,Botswana,2
1384.27366664122,1612044851.0949955,0.20882963001595387,1413981243695.8442,0.01575371321093181,Kenya,6
1386.9521859350598,1614225151.0949955,0.2091120733003417,1417005215546.8384,0.01578740445366285,Sri Lanka,1
1387.2948004554796,1615977784.5509956,0.20933911524394613,1419436634827.4514,0.01581449383848537,Senegal,7
1387.3999639048318,1619000415.4509957,0.20973067686339675,1423630232829.009,0.01586121633960271,"Yemen, Rep.",5
1400.4650403337164,1619001476.8509958,0.20973081436066873,1423631719282.6028,0.01586123290075847,Tuvalu,3
1408.47148631744,1620368774.8509958,0.2099079386728537,1425557519528.9016,0.015882688987900358,Benin,8
1411.5921245082825,1623353319.9509957,0.21029456653161058,1429770479887.3015,0.01592962721254171,Ghana,6
1421.2791507120617,1624772028.4429958,0.21047835072922993,1431786860687.9192,0.015952092492755705,Rwanda,9
1424.4999787572992,1625115403.2429957,0.21052283263827365,1432275998083.225,0.015957542162106517,Mongolia,1
1425.7673086919917,1642053892.9429958,0.21271710070387823,1456426342956.101,0.016226610516986494,Bangladesh,5
1433.9613824694875,1643899424.5429957,0.21295617698078761,1459072764000.6282,0.016256095319813077,Chad,9
1435.2826895685755,1646639040.2139957,0.21331107586996692,1463004886949.2852,0.016299904625996908,Cameroon,7
1436.9846658689087,1647356447.5359957,0.21340401119091798,1464035790270.1812,0.016311390319557553,Lao PDR,4
1439.1491918834924,1648580863.4359958,0.21356262608256257,1465797907423.1956,0.01633102274990019,Bolivia,3
1442.4808928590537,1648708030.835996,0.213579099768809,1465981343967.8901,0.016333066487559656,Trinidad and Tobago,1
1443.05695322491,1648891069.5799959,0.21360281121403468,1466245479300.129,0.016336009321696612,Equatorial Guinea,1
1446.1098638158269,1649345785.759996,0.2136617166542693,1466903048853.2637,0.016343335559015893,Mauritania,6
1448.858360490232,1650352762.8599958,0.21379216380348148,1468362016043.421,0.016359590478096587,Haiti,8
1455.0182877006557,1652843468.509996,0.21411481806400956,1471986038313.4502,0.016399967115174774,Niger,10
1467.9294258246118,1652847804.159996,0.21411537971847272,1471992402741.6653,0.016400038023736893,Marshall Islands,1
1471.5319679141903,1653364381.659996,0.21418229887901982,1472752563046.8206,0.01640850726439701,West Bank and Gaza,3
1478.6632798384353,1654891518.459996,0.2143801292388334,1475010684156.2705,0.016433665867110044,Zimbabwe,8
1484.765262489756,1658291136.009996,0.2148205269577182,1480058318200.261,0.01648990351487043,Morocco,3
1484.9512262202006,1658396620.1099958,0.21483419171745524,1480214956943.9028,0.01649164868783935,Djibouti,4
1487.547277193647,1658409071.0159957,0.2148358046490629,1480233478255.2217,0.01649185504094913,Kiribati,5
1490.4629905886088,1658460310.4159958,0.21484244237067282,1480309848684.5815,0.01649270591351006,Cabo Verde,3
1496.9972008820746,1659066959.615996,0.2149210297176064,1481218000838.899,0.01650282398873545,Nicaragua,6
1501.664074041263,1659508010.315996,0.21497816488629398,1481880310829.9197,0.016510203041110998,Turkmenistan,6
1502.0713303334535,1660263466.615996,0.2150760291978949,1483015060079.4695,0.016522845722421964,Sierra Leone,9
1512.4377310374985,1688612259.7159958,0.2187484257633196,1525890844393.285,0.017000541457627142,Indonesia,1
1516.7987600155452,1688896044.615996,0.21878518819932183,1526321288977.716,0.017005337207617856,Albania,1
1517.3043769548904,1700385164.515996,0.22027352684963683,1543753780889.3457,0.017199559358266676,Philippines,2
1519.1381931529713,1705574658.315996,0.22094579106703,1551637339124.0562,0.017287393136872317,Myanmar,8
1520.7406711025828,1705633704.696996,0.2209534401308198,1551727133357.1243,0.017288393569234527,Solomon Islands,5
1523.8698576775062,1706692797.396996,0.22109063850749236,1553341052799.1406,0.017306374871425365,Tajikistan,7
1527.880498308557,1710575129.196996,0.221593568629345,1559272791844.3237,0.017372462675755537,Sudan,8
1529.2072380550233,1711629591.996996,0.22173016723343472,1560885283990.3435,0.01739042807588834,South Sudan,9
1529.707658363995,1721597657.496996,0.22302146345818047,1576133510124.7673,0.017560314474713033,Viet Nam,2
1530.2535661195343,1723612951.2969959,0.22328253129282638,1579217420648.9958,0.017594673517439714,Zambia,8
1532.479851698779,1729342391.756996,0.22402474198916497,1587997672715.4536,0.017692497709656807,Tanzania,9
1532.7774395409683,1729558081.756996,0.22405268318625235,1588328277481.3882,0.017696181105523564,Gabon,1
1536.3141585839696,1730268056.756996,0.22414465569959144,1589419022126.129,0.01770833351447256,Kyrgyz Republic,8
1539.4460093694738,1753154546.3069959,0.22710944736890762,1624651537132.3525,0.01810087262316479,Pakistan,7
1544.8419294427138,1896430357.7789948,0.24566987059758486,1845990018169.226,0.020566890449316543,India,4
1545.5041153605912,1896548548.0789948,0.24568518136056006,1846172681764.2717,0.020568925575244312,Timor-Leste,8
1549.6747308486597,1899696597.6879947,0.24609299013503227,1851051134694.797,0.020623278310631134,Angola,5
1556.7878652826673,1908779526.1009948,0.24726962276945297,1865191327429.3867,0.020780819679783794,"Iran, Islamic Rep.",1
1557.5913925635864,1931430591.1799948,0.2502039167729367,1900472431428.8347,0.02117390013728661,Nigeria,4
1559.644406090242,1936662706.3799949,0.2508817023076721,1908632670632.5344,0.02126481652583196,Colombia,2
1560.430723394371,1939683324.9299948,0.25127300324063767,1913346136621.6094,0.02131733107774163,CÃ´te d'Ivoire,5
1562.0313940225851,1939704021.9299948,0.25127568439857784,1913378465985.3716,0.021317691271716815,SÃ£o TomÃ© and PrÃ­ncipe,8
1562.80989115162,1939766338.329995,0.25128375707146106,1913475854671.6726,0.021318776316826726,Suriname,1
1567.3742313986702,1939828843.6299949,0.251291854215076,1913573823868.2185,0.021319867829626325,Montenegro,1
1574.877415481569,1944296845.029995,0.25187065391698193,1920610378365.4185,0.021398264811224355,Ukraine,3
1581.0076607872152,1944473654.6299949,0.2518935584182594,1920889915697.5193,0.02140137924501285,Kosovo,2
1582.418973842276,1944712837.280995,0.2519245429311783,1921268402862.6755,0.021405596117252474,Namibia,4
1584.990589253282,1945552022.280995,0.25203325373593405,1922598503190.318,0.021420415280658543,Azerbaijan,2
1596.6632099723108,1950059427.180995,0.2526171578977567,1929795310766.597,0.021500597703937807,Iraq,1
1596.6855821682357,1950793532.624995,0.2527122563487452,1930967446344.823,0.021513656920830557,Jordan,1
1597.3952271711435,1953816163.524995,0.25310381796819587,1935795782517.983,0.02156745128599421,"Yemen, Rep.",6
1606.9806298013757,1954061941.824995,0.2531356569033347,1936190743485.3083,0.021571851699250393,Moldova,1
1616.2629979399287,1954138300.424995,0.2531455486493216,1936314159065.0627,0.02157322672007042,Guyana,3
1620.7735809700014,1971076790.124995,0.2553398167149262,1963767615672.3552,0.021879096323340123,Bangladesh,6
1632.0980031008949,1971096661.149995,0.25534239087332883,1963800047132.5774,0.02187945765481155,Samoa,2
1637.90301535995,1971673430.369995,0.25541710746867374,1964744739177.1821,0.021889982835120485,Lebanon,1
1639.0963219185496,1982897046.8039951,0.25687105192050536,1983141327592.776,0.02209494635868272,"Egypt, Arab Rep.",1
1642.2473633157322,1982968197.103995,0.25688026896605737,1983258173985.35,0.02209624818964162,Comoros,8
1643.4395593785794,1986604383.0039952,0.25735131253264953,1989234025738.6648,0.022162827470754782,Uzbekistan,2
1648.3436828749254,1987235345.4039953,0.2574330494920502,1990274068624.8364,0.02217441499175541,El Salvador,2
1649.149011463037,1992733389.8179953,0.2581452843780752,1999341163135.1643,0.02227543500684328,Kenya,7
1664.6254337051432,1993489248.3129952,0.2582432007913487,2000599384410.2234,0.02228945333785831,Papua New Guinea,6
1666.7784199333653,1995302796.1129951,0.25847813378085766,2003622166746.781,0.02232313132774786,Ecuador,2
1667.2940221321378,2000955961.929995,0.25921046360727723,2013047656319.587,0.02242814436117007,South Africa,4
1669.1894236514122,2000968412.835995,0.2592120765388849,2013068439240.197,0.02242837591174575,Kiribati,6
1669.4101473866451,2003938915.335995,0.25959688527272073,2018027426256.5344,0.022483625908604206,Nepal,9
1672.701914570895,2004656322.657995,0.2596898205936718,2019227434857.571,0.022496995669649956,Lao PDR,5
1673.7220482889645,2004667134.757995,0.2596912212289216,2019245531307.7292,0.022497197289216835,"Micronesia, Fed. Sts.",4
1675.103406789855,2006419768.213995,0.259918263172526,2022181373580.7288,0.022529906646153192,Senegal,8
1676.0560672290583,2006449111.046995,0.25992206434031284,2022230553814.008,0.022530454582198444,Vanuatu,3
1676.3751677448126,2006564209.4429948,0.25993697456780174,2022423501906.9097,0.02253260429170394,Eswatini,5
1676.6443869644986,2007018925.622995,0.25999588000803636,2023185899237.7686,0.022541098455934674,Mauritania,7
1676.8812265668826,2007488656.664995,0.26005673052323214,2023973582403.634,0.02254987433945608,"Congo, Rep.",6
1678.5096858067354,2008571226.964995,0.2601969702659798,2025790687137.7507,0.022570119407757463,Honduras,5
1682.0106707150549,2018170226.7649949,0.26144045649739306,2041936307229.5425,0.022750004020564575,"Congo, Dem. Rep.",10
1706.4708130150973,2018171288.164995,0.261440593994665,2041938118477.6633,0.02275002420038208,Tuvalu,4
1710.7998889031544,2161447099.636994,0.28000101722334225,2287054360826.4688,0.02548095928351743,India,5
1717.060803507754,2164431644.736994,0.2803876450820991,2292179006233.98,0.025538054944734715,Ghana,7
1734.2772909228038,2164509736.136994,0.28039776130073807,2292314438375.616,0.02553956384672927,Bhutan,2
1744.2539311498333,2164568782.517994,0.2804054103645278,2292417430257.7954,0.025540711319216716,Solomon Islands,6
1748.6365354783934,2167968400.067994,0.2808458080834127,2298362125712.379,0.025606943475926982,Morocco,4
1749.195675307427,2168252168.267994,0.2808825683560416,2298858491820.609,0.025612473683170923,Jamaica,2
1750.9327101449207,2172720169.667994,0.2814613680579475,2306681661620.8423,0.02569963465081655,Ukraine,4
1765.2229636134527,2174638497.083994,0.2817098745460025,2310067937227.295,0.025737362460145755,Malawi,10
1771.4110180106775,2175477682.083994,0.28181858535075827,2311554478782.4443,0.02575392459591691,Azerbaijan,3
1780.0484950537193,2176084331.2839937,0.2818971726976918,2312634343777.9297,0.02576595579047571,Nicaragua,7
1784.2771940097853,2177451629.2839937,0.2820742970098768,2315073982416.745,0.025793136750354464,Benin,9
1785.2785983374229,2200338118.833994,0.285039088679193,2355932742401.433,0.026248360035545034,Pakistan,8
1786.5212749948225,2200443602.933994,0.28505275343893005,2356121191990.257,0.02625045962547261,Djibouti,5
1787.4694823862983,2200960180.433994,0.2851196725994771,2357044558506.7944,0.02626074720980583,West Bank and Gaza,4
1787.5466479184545,2202166669.009994,0.28527596512618536,2359201213116.575,0.026284775334909326,Tunisia,2
1790.9831813023345,2203391084.909994,0.28543458001782995,2361394121400.3945,0.026309207376250178,Bolivia,4
1803.51604329787,2206411703.4599943,0.2858258809507956,2366841855416.0024,0.02636990269290587,CÃ´te d'Ivoire,6
1806.5180469030302,2209151319.1309943,0.28618077983997486,2371791020567.242,0.026425043260557515,Cameroon,8
1806.7120450683014,2210210411.830994,0.2863179782166474,2373704496105.1763,0.026446362033345445,Tajikistan,8
1809.361569023739,2210685972.6309943,0.286379583938006,2374564957540.4307,0.026455948767780926,Liberia,10
1810.0910828272258,2210908977.685994,0.2864084727515497,2374968617001.9116,0.02646044609433275,Botswana,3
1816.4149945896402,2233560042.764994,0.2893427667550334,2416112351254.833,0.026918844388325067,Nigeria,5
1821.2575548598945,2237263007.7949944,0.289822461111336,2422856404291.1025,0.026993982497749352,Algeria,1
1827.7318877777502,2237704058.494994,0.2898795962800236,2423662526719.619,0.02700296382024452,Turkmenistan,7
1831.1448794622365,2237755297.8949943,0.2898862340016335,2423756353484.5557,0.027004009180607615,Cabo Verde,4
1838.7673605076138,2249244417.7949944,0.2913745726519485,2444882172157.6343,0.027239380116541628,Philippines,3
1839.301962245913,2249254966.7949944,0.29137593920435273,2444901574954.034,0.02723959629061843,Tonga,1
1844.6334328748765,2251067450.5949945,0.29161073435977714,2448244943168.058,0.027276846052054167,Guatemala,3
1846.557076217613,2251777425.5949945,0.2917027068731163,2449555952528.2456,0.0272914525155906,Kyrgyz Republic,9
1850.005022598637,2252443870.4949946,0.29178904035310504,2450788878940.531,0.027305189026733106,Serbia,1
1850.2066753251693,2252818050.294995,0.29183751284389237,2451481188904.2627,0.027312902320435078,Bosnia and Herzegovina,2
1850.5448653800713,2253034132.196995,0.29186550480926304,2451881058158.5103,0.027317357418818716,Lesotho,9
1853.4558265746577,2269972621.8969946,0.2940597728748676,2483275800586.35,0.02766713841538026,Bangladesh,7
